12/01/2018 04:13,,,,,,,,,,,
Código NCM,Descrição NCM,Código do Atributo,Descrição do Atributo,Código da Especificação,Descrição da Especificação,Início de Vigência da Especificação,Fim de Vigência da Especificação,Número do Ato,Tipo do Ato,Ano do Ato,Órgão Emissor do Ato
73053100,"TUBOS FE/AC.SOLDADOS LONGIT.DIAM.EXT>406,4M",AA,TIPO,0003,De aço inoxidável austenítico,01/07/2012,-,001268,IN,2012,SRF
73053100,"TUBOS FE/AC.SOLDADOS LONGIT.DIAM.EXT>406,4M",AA,TIPO,0004,De aço inoxidável ferrítico,01/07/2012,-,001268,IN,2012,SRF
73053100,"TUBOS FE/AC.SOLDADOS LONGIT.DIAM.EXT>406,4M",AB,PROCESSO DE SOLDA,0002,Longitudinalmente por resistência elétrica,01/07/2012,-,001268,IN,2012,SRF
73053100,"TUBOS FE/AC.SOLDADOS LONGIT.DIAM.EXT>406,4M",AC,REVESTIMENTO,0002,De pó de epóxi fundido,01/07/2012,-,001268,IN,2012,SRF
73053100,"TUBOS FE/AC.SOLDADOS LONGIT.DIAM.EXT>406,4M",AC,REVESTIMENTO,0003,De polietileno extrudado,01/07/2012,-,001268,IN,2012,SRF
73053100,"TUBOS FE/AC.SOLDADOS LONGIT.DIAM.EXT>406,4M",AC,REVESTIMENTO,0004,Sem revestimento,01/07/2012,-,001268,IN,2012,SRF
73053100,"TUBOS FE/AC.SOLDADOS LONGIT.DIAM.EXT>406,4M",AC,REVESTIMENTO,0005,De polipropileno extrudado,01/07/2012,-,001268,IN,2012,SRF
73053100,"TUBOS FE/AC.SOLDADOS LONGIT.DIAM.EXT>406,4M",AC,REVESTIMENTO,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
73053900,"OUT.TUBOS FE/AC SOLDADOS DIAM.EXT>406,4MM",AA,TIPO,0002,De aço ligado,01/07/2012,-,001268,IN,2012,SRF
73053900,"OUT.TUBOS FE/AC SOLDADOS DIAM.EXT>406,4MM",AA,TIPO,0003,De aço inoxidável austenítico,01/07/2012,-,001268,IN,2012,SRF
73053900,"OUT.TUBOS FE/AC SOLDADOS DIAM.EXT>406,4MM",AA,TIPO,0004,De aço inoxidável ferrítico,01/07/2012,-,001268,IN,2012,SRF
73053900,"OUT.TUBOS FE/AC SOLDADOS DIAM.EXT>406,4MM",AB,REVESTIMENTO,0002,De pó de epóxi fundido,01/07/2012,-,001268,IN,2012,SRF
73053900,"OUT.TUBOS FE/AC SOLDADOS DIAM.EXT>406,4MM",AB,REVESTIMENTO,0003,De polietileno extrudado,01/07/2012,-,001268,IN,2012,SRF
73053900,"OUT.TUBOS FE/AC SOLDADOS DIAM.EXT>406,4MM",AB,REVESTIMENTO,0004,Sem revestimento,01/07/2012,-,001268,IN,2012,SRF
73053900,"OUT.TUBOS FE/AC SOLDADOS DIAM.EXT>406,4MM",AB,REVESTIMENTO,0005,De polipropileno extrudado,01/07/2012,-,001268,IN,2012,SRF
73053900,"OUT.TUBOS FE/AC SOLDADOS DIAM.EXT>406,4MM",AB,REVESTIMENTO,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
73059000,"OUTS.TUBOS,D/SEC.CIRC.DIAM.EXT.>406,4MM.,ACO",AA,TIPO,0004,De aço ligado,01/07/2012,-,001268,IN,2012,SRF
73059000,"OUTS.TUBOS,D/SEC.CIRC.DIAM.EXT.>406,4MM.,ACO",AA,TIPO,0005,De aço inoxidável austenítico,01/07/2012,-,001268,IN,2012,SRF
73059000,"OUTS.TUBOS,D/SEC.CIRC.DIAM.EXT.>406,4MM.,ACO",AA,TIPO,0006,De aço inoxidável ferrítico,01/07/2012,-,001268,IN,2012,SRF
73059000,"OUTS.TUBOS,D/SEC.CIRC.DIAM.EXT.>406,4MM.,ACO",AB,PROCESSO DE SOLDA,0004,Agrafados,01/07/2012,-,001268,IN,2012,SRF
73059000,"OUTS.TUBOS,D/SEC.CIRC.DIAM.EXT.>406,4MM.,ACO",AB,PROCESSO DE SOLDA,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
73059000,"OUTS.TUBOS,D/SEC.CIRC.DIAM.EXT.>406,4MM.,ACO",AC,REVESTIMENTO,0006,De polietileno extrudado,01/07/2012,-,001268,IN,2012,SRF
73059000,"OUTS.TUBOS,D/SEC.CIRC.DIAM.EXT.>406,4MM.,ACO",AC,REVESTIMENTO,0007,Sem revestimento,01/07/2012,-,001268,IN,2012,SRF
73059000,"OUTS.TUBOS,D/SEC.CIRC.DIAM.EXT.>406,4MM.,ACO",AC,REVESTIMENTO,0008,De esmalte de alcatrão de hulha ou asfáltica,01/07/2012,-,001268,IN,2012,SRF
73059000,"OUTS.TUBOS,D/SEC.CIRC.DIAM.EXT.>406,4MM.,ACO",AC,REVESTIMENTO,0009,De polipropileno extrudado,01/07/2012,-,001268,IN,2012,SRF
73059000,"OUTS.TUBOS,D/SEC.CIRC.DIAM.EXT.>406,4MM.,ACO",AC,REVESTIMENTO,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
73061100,TUBOS FERRO/AÇO UTILIZ.P/OLEOD./GASODUTOS,AA,TIPO,0002,De aço inoxidável ferrítico,01/07/2012,-,001268,IN,2012,SRF
73061100,TUBOS FERRO/AÇO UTILIZ.P/OLEOD./GASODUTOS,AB,PROCESSO DE SOLDA,0002,Helicoidalmente por arco submerso ou proteção gasosa,01/07/2012,-,001268,IN,2012,SRF
73061100,TUBOS FERRO/AÇO UTILIZ.P/OLEOD./GASODUTOS,AB,PROCESSO DE SOLDA,0003,Longitudinalmente por resistência elétrica,01/07/2012,-,001268,IN,2012,SRF
73061100,TUBOS FERRO/AÇO UTILIZ.P/OLEOD./GASODUTOS,AE,REVESTIMENTO EXTERNO,0002,De polietileno extrudado,01/07/2012,-,001268,IN,2012,SRF
73061100,TUBOS FERRO/AÇO UTILIZ.P/OLEOD./GASODUTOS,AE,REVESTIMENTO EXTERNO,0003,Sem revestimento,01/07/2012,-,001268,IN,2012,SRF
73061100,TUBOS FERRO/AÇO UTILIZ.P/OLEOD./GASODUTOS,AE,REVESTIMENTO EXTERNO,0004,De polipropileno extrudado,01/07/2012,-,001268,IN,2012,SRF
73061100,TUBOS FERRO/AÇO UTILIZ.P/OLEOD./GASODUTOS,AE,REVESTIMENTO EXTERNO,0005,Zincagem,01/07/2012,-,001268,IN,2012,SRF
73061100,TUBOS FERRO/AÇO UTILIZ.P/OLEOD./GASODUTOS,AE,REVESTIMENTO EXTERNO,0006,De esmalte de alcatrão de hulha ou asfáltico,01/07/2012,-,001268,IN,2012,SRF
73061100,TUBOS FERRO/AÇO UTILIZ.P/OLEOD./GASODUTOS,AE,REVESTIMENTO EXTERNO,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
73061100,TUBOS FERRO/AÇO UTILIZ.P/OLEOD./GASODUTOS,AD,DIÂMETRO (mm),0002,"Superior a 101,6 até 304,8",01/07/2012,-,001268,IN,2012,SRF
73061100,TUBOS FERRO/AÇO UTILIZ.P/OLEOD./GASODUTOS,AD,DIÂMETRO (mm),0003,"Superior a 304,8 até 406,4",01/07/2012,-,001268,IN,2012,SRF
73061900,Outs.tubos d/tipos utiliz.em oleodutos/gasodutos,AA,TIPO,0002,De aço ligado,01/07/2012,-,001268,IN,2012,SRF
73061900,Outs.tubos d/tipos utiliz.em oleodutos/gasodutos,AB,PROCESSO DE SOLDA,0002,Helicoidalmente por arco submerso ou proteção gasosa,01/07/2012,-,001268,IN,2012,SRF
73061900,Outs.tubos d/tipos utiliz.em oleodutos/gasodutos,AB,PROCESSO DE SOLDA,0003,Longitudinalmente por resistência elétrica,01/07/2012,-,001268,IN,2012,SRF
73061900,Outs.tubos d/tipos utiliz.em oleodutos/gasodutos,AE,REVESTIMENTO EXTERNO,0001,De pó de epoxi fundido,01/07/2012,-,001268,IN,2012,SRF
73061900,Outs.tubos d/tipos utiliz.em oleodutos/gasodutos,AE,REVESTIMENTO EXTERNO,0002,De polietileno extrudado,01/07/2012,-,001268,IN,2012,SRF
73061900,Outs.tubos d/tipos utiliz.em oleodutos/gasodutos,AE,REVESTIMENTO EXTERNO,0003,Sem revestimento,01/07/2012,-,001268,IN,2012,SRF
73061900,Outs.tubos d/tipos utiliz.em oleodutos/gasodutos,AE,REVESTIMENTO EXTERNO,0004,De propileno extrudado,01/07/2012,-,001268,IN,2012,SRF
73061900,Outs.tubos d/tipos utiliz.em oleodutos/gasodutos,AE,REVESTIMENTO EXTERNO,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
73061900,Outs.tubos d/tipos utiliz.em oleodutos/gasodutos,AD,DIÂMETRO (mm),0002,"Superior a 101,6 até 304,8",01/07/2012,-,001268,IN,2012,SRF
73061900,Outs.tubos d/tipos utiliz.em oleodutos/gasodutos,AD,DIÂMETRO (mm),0003,"Superior a 304,8 até 406,4",01/07/2012,-,001268,IN,2012,SRF
73062100,TUB.FER/AÇO P/POÇ.SUPR.PROD.EXTR.PETRÓL/GÁS,AA,TIPO,0002,De aço inoxidável ferrítico,01/07/2012,-,001268,IN,2012,SRF
73062100,TUB.FER/AÇO P/POÇ.SUPR.PROD.EXTR.PETRÓL/GÁS,AB,PROCESSO DE SOLDA,0002,Longitudinalmente por arco submerso ou proteção gasosa,01/07/2012,-,001268,IN,2012,SRF
73062100,TUB.FER/AÇO P/POÇ.SUPR.PROD.EXTR.PETRÓL/GÁS,AB,PROCESSO DE SOLDA,0003,Helicoidalmente por arco submerso ou proteção gasosa,01/07/2012,-,001268,IN,2012,SRF
73062100,TUB.FER/AÇO P/POÇ.SUPR.PROD.EXTR.PETRÓL/GÁS,AC,DIÂMETRO (mm),0002,"Superior a 101,6 até 304,8",01/07/2012,-,001268,IN,2012,SRF
73062100,TUB.FER/AÇO P/POÇ.SUPR.PROD.EXTR.PETRÓL/GÁS,AC,DIÂMETRO (mm),0003,"Superior a 304,8 até 406,4",01/07/2012,-,001268,IN,2012,SRF
73062900,Outs.tub.fer/aço p/poç.supr.prod.extr.petr/gás,AA,TIPO,0002,De aço ligado,01/07/2012,-,001268,IN,2012,SRF
73062900,Outs.tub.fer/aço p/poç.supr.prod.extr.petr/gás,AB,PROCESSO DE SOLDA,0002,Longitudinalmente por arco submerso ou proteção gasosa,01/07/2012,-,001268,IN,2012,SRF
73062900,Outs.tub.fer/aço p/poç.supr.prod.extr.petr/gás,AB,PROCESSO DE SOLDA,0003,Helicoidalmente por arco submerso ou proteção gasosa,01/07/2012,-,001268,IN,2012,SRF
73062900,Outs.tub.fer/aço p/poç.supr.prod.extr.petr/gás,AC,DIÂMETRO (mm),0002,"Superior a 101,6 até 304,8",01/07/2012,-,001268,IN,2012,SRF
73062900,Outs.tub.fer/aço p/poç.supr.prod.extr.petr/gás,AC,DIÂMETRO (mm),0003,"Superior a 304,8 até 406,4",01/07/2012,-,001268,IN,2012,SRF
73063000,"OUT.SOLDAD.SEC.CIRCULAR,FE/ACO N/LIGADOS",AA,PROCESSO DE SOLDA,0003,Longitudinalmente por arco submerso ou proteção gasosa,01/07/2012,-,001268,IN,2012,SRF
73063000,"OUT.SOLDAD.SEC.CIRCULAR,FE/ACO N/LIGADOS",AA,PROCESSO DE SOLDA,0004,Helicoidalmente por arco submerso ou proteção gasosa,01/07/2012,-,001268,IN,2012,SRF
73063000,"OUT.SOLDAD.SEC.CIRCULAR,FE/ACO N/LIGADOS",AC,REVESTIMENTO,0006,De polietileno extrudado,01/07/2012,-,001268,IN,2012,SRF
73063000,"OUT.SOLDAD.SEC.CIRCULAR,FE/ACO N/LIGADOS",AC,REVESTIMENTO,0007,Sem revestimento,01/07/2012,-,001268,IN,2012,SRF
73063000,"OUT.SOLDAD.SEC.CIRCULAR,FE/ACO N/LIGADOS",AC,REVESTIMENTO,0008,De polipropileno extrudado,01/07/2012,-,001268,IN,2012,SRF
73063000,"OUT.SOLDAD.SEC.CIRCULAR,FE/ACO N/LIGADOS",AC,REVESTIMENTO,0009,Zincagem,01/07/2012,-,001268,IN,2012,SRF
73063000,"OUT.SOLDAD.SEC.CIRCULAR,FE/ACO N/LIGADOS",AC,REVESTIMENTO,0010,De esmalte de alcatrão de hulha ou asfáltico,01/07/2012,-,001268,IN,2012,SRF
73063000,"OUT.SOLDAD.SEC.CIRCULAR,FE/ACO N/LIGADOS",AC,REVESTIMENTO,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
73063000,"OUT.SOLDAD.SEC.CIRCULAR,FE/ACO N/LIGADOS",AD,DIÂMETRO (mm),0005,"Superior a 101,6 até 304,8",01/07/2012,-,001268,IN,2012,SRF
73063000,"OUT.SOLDAD.SEC.CIRCULAR,FE/ACO N/LIGADOS",AD,DIÂMETRO (mm),0006,"Superior a 304,8 até 406,4",01/07/2012,-,001268,IN,2012,SRF
73064000,OUT.SOLDAD.SEC.CIRCULAR DE ACO INOXIDAVEL,AD,TIPO/GRAU,0001,Austenítico grau 304,01/07/2012,-,001268,IN,2012,SRF
73064000,OUT.SOLDAD.SEC.CIRCULAR DE ACO INOXIDAVEL,AD,TIPO/GRAU,0002,Austenítico grau 316,01/07/2012,-,001268,IN,2012,SRF
73064000,OUT.SOLDAD.SEC.CIRCULAR DE ACO INOXIDAVEL,AB,PROCESSO DE SOLDA,0002,Helicoidalmente por arco submerso ou proteção gasosa,01/07/2012,-,001268,IN,2012,SRF
73064000,OUT.SOLDAD.SEC.CIRCULAR DE ACO INOXIDAVEL,AB,PROCESSO DE SOLDA,0003,Longitudinalmente por resistência elétrica,01/07/2012,-,001268,IN,2012,SRF
73064000,OUT.SOLDAD.SEC.CIRCULAR DE ACO INOXIDAVEL,AC,DIÂMETRO (mm),0002,"Superior a 12,70 até 76,20",01/07/2012,-,001268,IN,2012,SRF
73064000,OUT.SOLDAD.SEC.CIRCULAR DE ACO INOXIDAVEL,AC,DIÂMETRO (mm),0003,"Superior a 76,20 até 101,60",01/07/2012,-,001268,IN,2012,SRF
73064000,OUT.SOLDAD.SEC.CIRCULAR DE ACO INOXIDAVEL,AC,DIÂMETRO (mm),0004,"Superior a 101,60 até 168,21",01/07/2012,-,001268,IN,2012,SRF
73064000,OUT.SOLDAD.SEC.CIRCULAR DE ACO INOXIDAVEL,AC,DIÂMETRO (mm),0005,"Superior a 168,21 até 406,4",01/07/2012,-,001268,IN,2012,SRF
73066100,OUTS.TUBOS SOLD.D/SEÇÃO quadrada/retangular,AA,TIPO,0002,De aço ligado,01/07/2012,-,001268,IN,2012,SRF
73066100,OUTS.TUBOS SOLD.D/SEÇÃO quadrada/retangular,AA,TIPO,0003,De aço inoxidável austenítico,01/07/2012,-,001268,IN,2012,SRF
73066100,OUTS.TUBOS SOLD.D/SEÇÃO quadrada/retangular,AA,TIPO,0004,De aço inoxidável ferrítico,01/07/2012,-,001268,IN,2012,SRF
73066100,OUTS.TUBOS SOLD.D/SEÇÃO quadrada/retangular,AB,PROCESSO DE SOLDA,0002,Helicoidalmente por arco submerso ou proteção gasosa,01/07/2012,-,001268,IN,2012,SRF
73066100,OUTS.TUBOS SOLD.D/SEÇÃO quadrada/retangular,AB,PROCESSO DE SOLDA,0003,Longitudinalmente por resistência elétrica,01/07/2012,-,001268,IN,2012,SRF
73066100,OUTS.TUBOS SOLD.D/SEÇÃO quadrada/retangular,AC,REVESTIMENTO,0002,De pó de epoxi fundido,01/07/2012,-,001268,IN,2012,SRF
73066100,OUTS.TUBOS SOLD.D/SEÇÃO quadrada/retangular,AC,REVESTIMENTO,0003,De polietileno extrudado,01/07/2012,-,001268,IN,2012,SRF
73066100,OUTS.TUBOS SOLD.D/SEÇÃO quadrada/retangular,AC,REVESTIMENTO,0004,Sem revestimento,01/07/2012,-,001268,IN,2012,SRF
73066100,OUTS.TUBOS SOLD.D/SEÇÃO quadrada/retangular,AC,REVESTIMENTO,0005,De polipropileno extrudado,01/07/2012,-,001268,IN,2012,SRF
73066100,OUTS.TUBOS SOLD.D/SEÇÃO quadrada/retangular,AC,REVESTIMENTO,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
73066900,OUTS.TUBOS SOLD.DE SEÇÃO NÃO CIRCULAR,AA,TIPO,0002,De aço ligado,01/07/2012,-,001268,IN,2012,SRF
73066900,OUTS.TUBOS SOLD.DE SEÇÃO NÃO CIRCULAR,AA,TIPO,0003,De aço inoxidável austenítico,01/07/2012,-,001268,IN,2012,SRF
73066900,OUTS.TUBOS SOLD.DE SEÇÃO NÃO CIRCULAR,AA,TIPO,0004,De aço inoxidável ferrítico,01/07/2012,-,001268,IN,2012,SRF
73066900,OUTS.TUBOS SOLD.DE SEÇÃO NÃO CIRCULAR,AB,PROCESSO DE SOLDA,0002,Helicoidalmente por arco submerso ou proteção gasosa,01/07/2012,-,001268,IN,2012,SRF
73066900,OUTS.TUBOS SOLD.DE SEÇÃO NÃO CIRCULAR,AB,PROCESSO DE SOLDA,0003,Longitudinalmente por resistência elétrica,01/07/2012,-,001268,IN,2012,SRF
73066900,OUTS.TUBOS SOLD.DE SEÇÃO NÃO CIRCULAR,AC,REVESTIMENTO,0002,De pó de epoxi fundido,01/07/2012,-,001268,IN,2012,SRF
73066900,OUTS.TUBOS SOLD.DE SEÇÃO NÃO CIRCULAR,AC,REVESTIMENTO,0003,De polietileno extrudado,01/07/2012,-,001268,IN,2012,SRF
73066900,OUTS.TUBOS SOLD.DE SEÇÃO NÃO CIRCULAR,AC,REVESTIMENTO,0004,Sem revestimento,01/07/2012,-,001268,IN,2012,SRF
73066900,OUTS.TUBOS SOLD.DE SEÇÃO NÃO CIRCULAR,AC,REVESTIMENTO,0005,De polipropileno extrudado,01/07/2012,-,001268,IN,2012,SRF
73066900,OUTS.TUBOS SOLD.DE SEÇÃO NÃO CIRCULAR,AC,REVESTIMENTO,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
73069010,OUT.TUBOS OU PERFIS FE/ACO NAO LIGADOS,AA,PROCESSO DE SOLDA,0002,Agrafados,01/07/2012,-,001268,IN,2012,SRF
73069010,OUT.TUBOS OU PERFIS FE/ACO NAO LIGADOS,AA,PROCESSO DE SOLDA,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
73069010,OUT.TUBOS OU PERFIS FE/ACO NAO LIGADOS,AB,REVESTIMENTO,0002,De pó de epoxi fundido,01/07/2012,-,001268,IN,2012,SRF
73069010,OUT.TUBOS OU PERFIS FE/ACO NAO LIGADOS,AB,REVESTIMENTO,0003,De polietileno extrudado,01/07/2012,-,001268,IN,2012,SRF
73069010,OUT.TUBOS OU PERFIS FE/ACO NAO LIGADOS,AB,REVESTIMENTO,0004,Sem revestimento,01/07/2012,-,001268,IN,2012,SRF
73069010,OUT.TUBOS OU PERFIS FE/ACO NAO LIGADOS,AB,REVESTIMENTO,0005,De polipropileno extrudado,01/07/2012,-,001268,IN,2012,SRF
73069010,OUT.TUBOS OU PERFIS FE/ACO NAO LIGADOS,AB,REVESTIMENTO,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
73144100,"OUTS.GRADES E REDES D/FERR.ACO,GALVANIZADAS",AA,TIPO DE TELA,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
73144100,"OUTS.GRADES E REDES D/FERR.ACO,GALVANIZADAS",AB,ABERTURA DE MALHA (pol.),0002,1,01/07/2012,-,001268,IN,2012,SRF
73144100,"OUTS.GRADES E REDES D/FERR.ACO,GALVANIZADAS",AB,ABERTURA DE MALHA (pol.),0003,2,01/07/2012,-,001268,IN,2012,SRF
73144100,"OUTS.GRADES E REDES D/FERR.ACO,GALVANIZADAS",AB,ABERTURA DE MALHA (pol.),9999,Outros,01/07/2012,-,001268,IN,2012,SRF
73144100,"OUTS.GRADES E REDES D/FERR.ACO,GALVANIZADAS",AC,DIÂMETRO DE FIO (awg),0002,22,01/07/2012,-,001268,IN,2012,SRF
73144100,"OUTS.GRADES E REDES D/FERR.ACO,GALVANIZADAS",AC,DIÂMETRO DE FIO (awg),0003,24,01/07/2012,-,001268,IN,2012,SRF
73144100,"OUTS.GRADES E REDES D/FERR.ACO,GALVANIZADAS",AC,DIÂMETRO DE FIO (awg),9999,Outros,01/07/2012,-,001268,IN,2012,SRF
73042310,TUBOS D/PERFURAÇÃO S/COST.D/AÇOS Ñ LIGADOS,AA,REVESTIMENTO,0002,De polietileno extrudado,01/07/2012,-,001268,IN,2012,SRF
73042310,TUBOS D/PERFURAÇÃO S/COST.D/AÇOS Ñ LIGADOS,AA,REVESTIMENTO,0003,Sem revestimento,01/07/2012,-,001268,IN,2012,SRF
73042310,TUBOS D/PERFURAÇÃO S/COST.D/AÇOS Ñ LIGADOS,AA,REVESTIMENTO,0004,De polipropileno extrudado,01/07/2012,-,001268,IN,2012,SRF
73042310,TUBOS D/PERFURAÇÃO S/COST.D/AÇOS Ñ LIGADOS,AA,REVESTIMENTO,0005,De esmalte de alcatrão de hulha ou asfáltico,01/07/2012,-,001268,IN,2012,SRF
73042310,TUBOS D/PERFURAÇÃO S/COST.D/AÇOS Ñ LIGADOS,AA,REVESTIMENTO,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0003,"Cotovelo de ferro fundido maleável rosca BSP cód.90, cód.92, cód.120, cód.121, cód.221, cód.93, cód.90R",01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0004,"Cotovelo de ferro fundido maleável rosca NPT cód.1015, cód.2015, cód.1030, cód.2030, cód.1025, cód.2025, cód.1035, ",01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0005,"União cotovelo de ferro fundido maleável rosca BSP cód.96, cód.98",01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0006,União cotovelo de ferro fundido maleável rosca NPT cód.2075,01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0007,"União de ferro fundido maleável rosca BSP cód.330, cód.331, cód.340, cód.341, cód.342",01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0008,"União de ferro fundido maleável rosca NPT cód.1070, cód.2070",01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0009,"Tê de ferro fundido maleável rosca BSP cód.130, cód.132, cód.165, cód.130R, cód.138",01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0010,"Tê de ferro fundido maleável rosca NPT cód.1060, cód.2060, cód.1065R, cód.2065R",01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0011,Cruzeta de ferro fundido maleável rosca BSP cód.180,01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0012,Cruzeta de ferro fundido maleável rosca NPT cód.1068,01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0013,"Adaptador de ferro fundido maleável rosca BSP cód.250, cód.250a",01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0014,"Luva de ferro fundido maleável rosca BSP cód.270, cód.529a, cód.526, cód.240, cód.243, cód.246",01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0015,"Luva de ferro fundido maleável rosca NPT cód.1045, cód.2045, cód.1050R, cód.2050R",01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0016,"Niple de ferro fundido maleável rosca BSP cód.280, cód.331, cód.371, cód.330, cód.372, cód.245",01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0017,Niple de ferro fundido maleável rosca NPT cód.2001,01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0018,"Bujão de ferro fundido maleável rosca BSP cód.290, cód.291",01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0019,Bujão de ferro fundido maleável rosca NPTcód.1010,01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0020,"Tampão de ferro fundido maleável rosca BSP cód.300, cód.301",01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0021,"Tampão de ferro fundido maleável rosca NPTcód.1055, cód.2055",01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0022,Contra porca de ferro fundido maleável rosca BSP cód.312,01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0023,"Flange de ferro fundido maleável rosca BSP cód.321, cód.350",01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0024,Flange de ferro fundido maleável rosca NPT cód.1190,01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0025,Junção para união 330 e 331 de ferro fundido maleável rosca BSP cód.370,01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0026,Porca de ferro fundido maleável para união rosca BSP cód.374,01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0027,Tubete de ferro fundido maleável para hidrômetro rosca BSP cód.377,01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0028,Bucha de redução de ferro fundido maleável rosca BSP cód.241,01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,0029,Bucha de redução de ferro fundido maleável rosca NPT cód.1002R,01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AA,DENOMINAÇÃO,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
73071910,"ACES.FE.FUND.MAL.EXC.NODULAR DIAM.INT>50,8M",AB,DIÂMETRO NOMINAL (polegadas),0002,Superior a 2 1/2 até 4,01/07/2012,-,001268,IN,2012,SRF
